# columns = ['i', 'j', 'weight', 'delay', 'U', 'tau_rec', 'tau_facil']
41.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
60.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
99.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
24.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
8.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
68.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
23.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
69.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
21.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
29.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
59.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
31.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
71.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
18.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
70.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
56.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
6.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
87.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
5.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
46.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
12.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
30.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
14.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
57.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
1.0	0.0	0.021544346900318846	9.8	0.3	130.0	17.0
12.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
11.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
19.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
82.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
10.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
97.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
85.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
92.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
36.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
18.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
66.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
40.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
3.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
70.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
86.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
30.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
73.0	1.0	0.021544346900318846	9.8	0.3	130.0	17.0
