# columns = ['i', 'j', 'weight', 'delay']
41.0	0.0	0.01125	9.8
60.0	0.0	0.01125	9.8
99.0	0.0	0.01125	9.8
24.0	0.0	0.01125	9.8
8.0	0.0	0.01125	9.8
68.0	0.0	0.01125	9.8
23.0	0.0	0.01125	9.8
69.0	0.0	0.01125	9.8
21.0	0.0	0.01125	9.8
29.0	0.0	0.01125	9.8
59.0	0.0	0.01125	9.8
31.0	0.0	0.01125	9.8
71.0	0.0	0.01125	9.8
18.0	0.0	0.01125	9.8
70.0	0.0	0.01125	9.8
12.0	1.0	0.01125	9.8
11.0	1.0	0.01125	9.8
19.0	1.0	0.01125	9.8
82.0	1.0	0.01125	9.8
10.0	1.0	0.01125	9.8
97.0	1.0	0.01125	9.8
85.0	1.0	0.01125	9.8
92.0	1.0	0.01125	9.8
36.0	1.0	0.01125	9.8
18.0	1.0	0.01125	9.8
66.0	1.0	0.01125	9.8
40.0	1.0	0.01125	9.8
3.0	1.0	0.01125	9.8
70.0	1.0	0.01125	9.8
86.0	1.0	0.01125	9.8
56.0	2.0	0.01125	9.8
84.0	2.0	0.01125	9.8
11.0	2.0	0.01125	9.8
59.0	2.0	0.01125	9.8
76.0	2.0	0.01125	9.8
94.0	2.0	0.01125	9.8
41.0	2.0	0.01125	9.8
25.0	2.0	0.01125	9.8
87.0	2.0	0.01125	9.8
83.0	2.0	0.01125	9.8
23.0	2.0	0.01125	9.8
97.0	2.0	0.01125	9.8
60.0	2.0	0.01125	9.8
69.0	2.0	0.01125	9.8
64.0	2.0	0.01125	9.8
25.0	3.0	0.01125	9.8
14.0	3.0	0.01125	9.8
73.0	3.0	0.01125	9.8
22.0	3.0	0.01125	9.8
44.0	3.0	0.01125	9.8
30.0	3.0	0.01125	9.8
75.0	3.0	0.01125	9.8
81.0	3.0	0.01125	9.8
2.0	3.0	0.01125	9.8
13.0	3.0	0.01125	9.8
93.0	3.0	0.01125	9.8
96.0	3.0	0.01125	9.8
41.0	3.0	0.01125	9.8
20.0	3.0	0.01125	9.8
98.0	3.0	0.01125	9.8
95.0	4.0	0.01125	9.8
72.0	4.0	0.01125	9.8
45.0	4.0	0.01125	9.8
21.0	4.0	0.01125	9.8
52.0	4.0	0.01125	9.8
51.0	4.0	0.01125	9.8
5.0	4.0	0.01125	9.8
31.0	4.0	0.01125	9.8
70.0	4.0	0.01125	9.8
88.0	4.0	0.01125	9.8
12.0	4.0	0.01125	9.8
66.0	4.0	0.01125	9.8
55.0	4.0	0.01125	9.8
0.0	4.0	0.01125	9.8
84.0	4.0	0.01125	9.8
6.0	5.0	0.01125	9.8
26.0	5.0	0.01125	9.8
37.0	5.0	0.01125	9.8
93.0	5.0	0.01125	9.8
49.0	5.0	0.01125	9.8
89.0	5.0	0.01125	9.8
15.0	5.0	0.01125	9.8
0.0	5.0	0.01125	9.8
3.0	5.0	0.01125	9.8
98.0	5.0	0.01125	9.8
45.0	5.0	0.01125	9.8
81.0	5.0	0.01125	9.8
18.0	5.0	0.01125	9.8
63.0	5.0	0.01125	9.8
9.0	5.0	0.01125	9.8
5.0	6.0	0.01125	9.8
47.0	6.0	0.01125	9.8
49.0	6.0	0.01125	9.8
51.0	6.0	0.01125	9.8
93.0	6.0	0.01125	9.8
11.0	6.0	0.01125	9.8
33.0	6.0	0.01125	9.8
75.0	6.0	0.01125	9.8
23.0	6.0	0.01125	9.8
78.0	6.0	0.01125	9.8
2.0	6.0	0.01125	9.8
72.0	6.0	0.01125	9.8
48.0	6.0	0.01125	9.8
37.0	6.0	0.01125	9.8
92.0	6.0	0.01125	9.8
4.0	7.0	0.01125	9.8
82.0	7.0	0.01125	9.8
24.0	7.0	0.01125	9.8
42.0	7.0	0.01125	9.8
3.0	7.0	0.01125	9.8
40.0	7.0	0.01125	9.8
56.0	7.0	0.01125	9.8
20.0	7.0	0.01125	9.8
69.0	7.0	0.01125	9.8
23.0	7.0	0.01125	9.8
59.0	7.0	0.01125	9.8
66.0	7.0	0.01125	9.8
38.0	7.0	0.01125	9.8
10.0	7.0	0.01125	9.8
51.0	7.0	0.01125	9.8
81.0	8.0	0.01125	9.8
12.0	8.0	0.01125	9.8
22.0	8.0	0.01125	9.8
58.0	8.0	0.01125	9.8
86.0	8.0	0.01125	9.8
51.0	8.0	0.01125	9.8
53.0	8.0	0.01125	9.8
30.0	8.0	0.01125	9.8
19.0	8.0	0.01125	9.8
99.0	8.0	0.01125	9.8
56.0	8.0	0.01125	9.8
98.0	8.0	0.01125	9.8
80.0	8.0	0.01125	9.8
96.0	8.0	0.01125	9.8
75.0	8.0	0.01125	9.8
26.0	9.0	0.01125	9.8
56.0	9.0	0.01125	9.8
44.0	9.0	0.01125	9.8
88.0	9.0	0.01125	9.8
19.0	9.0	0.01125	9.8
43.0	9.0	0.01125	9.8
60.0	9.0	0.01125	9.8
70.0	9.0	0.01125	9.8
99.0	9.0	0.01125	9.8
30.0	9.0	0.01125	9.8
65.0	9.0	0.01125	9.8
35.0	9.0	0.01125	9.8
67.0	9.0	0.01125	9.8
95.0	9.0	0.01125	9.8
77.0	9.0	0.01125	9.8
55.0	10.0	0.01125	9.8
35.0	10.0	0.01125	9.8
69.0	10.0	0.01125	9.8
48.0	10.0	0.01125	9.8
61.0	10.0	0.01125	9.8
28.0	10.0	0.01125	9.8
63.0	10.0	0.01125	9.8
51.0	10.0	0.01125	9.8
46.0	10.0	0.01125	9.8
37.0	10.0	0.01125	9.8
30.0	10.0	0.01125	9.8
64.0	10.0	0.01125	9.8
13.0	10.0	0.01125	9.8
32.0	10.0	0.01125	9.8
23.0	10.0	0.01125	9.8
14.0	11.0	0.01125	9.8
28.0	11.0	0.01125	9.8
92.0	11.0	0.01125	9.8
32.0	11.0	0.01125	9.8
8.0	11.0	0.01125	9.8
47.0	11.0	0.01125	9.8
70.0	11.0	0.01125	9.8
52.0	11.0	0.01125	9.8
27.0	11.0	0.01125	9.8
23.0	11.0	0.01125	9.8
89.0	11.0	0.01125	9.8
51.0	11.0	0.01125	9.8
96.0	11.0	0.01125	9.8
0.0	11.0	0.01125	9.8
77.0	11.0	0.01125	9.8
29.0	12.0	0.01125	9.8
3.0	12.0	0.01125	9.8
44.0	12.0	0.01125	9.8
53.0	12.0	0.01125	9.8
40.0	12.0	0.01125	9.8
9.0	12.0	0.01125	9.8
75.0	12.0	0.01125	9.8
63.0	12.0	0.01125	9.8
45.0	12.0	0.01125	9.8
37.0	12.0	0.01125	9.8
51.0	12.0	0.01125	9.8
8.0	12.0	0.01125	9.8
55.0	12.0	0.01125	9.8
30.0	12.0	0.01125	9.8
64.0	12.0	0.01125	9.8
90.0	13.0	0.01125	9.8
58.0	13.0	0.01125	9.8
28.0	13.0	0.01125	9.8
51.0	13.0	0.01125	9.8
54.0	13.0	0.01125	9.8
92.0	13.0	0.01125	9.8
96.0	13.0	0.01125	9.8
84.0	13.0	0.01125	9.8
18.0	13.0	0.01125	9.8
39.0	13.0	0.01125	9.8
22.0	13.0	0.01125	9.8
67.0	13.0	0.01125	9.8
75.0	13.0	0.01125	9.8
24.0	13.0	0.01125	9.8
98.0	13.0	0.01125	9.8
59.0	14.0	0.01125	9.8
0.0	14.0	0.01125	9.8
28.0	14.0	0.01125	9.8
3.0	14.0	0.01125	9.8
17.0	14.0	0.01125	9.8
21.0	14.0	0.01125	9.8
85.0	14.0	0.01125	9.8
68.0	14.0	0.01125	9.8
49.0	14.0	0.01125	9.8
55.0	14.0	0.01125	9.8
65.0	14.0	0.01125	9.8
9.0	14.0	0.01125	9.8
71.0	14.0	0.01125	9.8
48.0	14.0	0.01125	9.8
25.0	14.0	0.01125	9.8
7.0	15.0	0.01125	9.8
58.0	15.0	0.01125	9.8
26.0	15.0	0.01125	9.8
29.0	15.0	0.01125	9.8
9.0	15.0	0.01125	9.8
95.0	15.0	0.01125	9.8
91.0	15.0	0.01125	9.8
6.0	15.0	0.01125	9.8
57.0	15.0	0.01125	9.8
98.0	15.0	0.01125	9.8
96.0	15.0	0.01125	9.8
19.0	15.0	0.01125	9.8
44.0	15.0	0.01125	9.8
0.0	15.0	0.01125	9.8
73.0	15.0	0.01125	9.8
32.0	16.0	0.01125	9.8
43.0	16.0	0.01125	9.8
20.0	16.0	0.01125	9.8
60.0	16.0	0.01125	9.8
28.0	16.0	0.01125	9.8
97.0	16.0	0.01125	9.8
83.0	16.0	0.01125	9.8
42.0	16.0	0.01125	9.8
9.0	16.0	0.01125	9.8
36.0	16.0	0.01125	9.8
98.0	16.0	0.01125	9.8
58.0	16.0	0.01125	9.8
87.0	16.0	0.01125	9.8
45.0	16.0	0.01125	9.8
21.0	16.0	0.01125	9.8
0.0	17.0	0.01125	9.8
27.0	17.0	0.01125	9.8
70.0	17.0	0.01125	9.8
46.0	17.0	0.01125	9.8
94.0	17.0	0.01125	9.8
5.0	17.0	0.01125	9.8
35.0	17.0	0.01125	9.8
78.0	17.0	0.01125	9.8
40.0	17.0	0.01125	9.8
42.0	17.0	0.01125	9.8
91.0	17.0	0.01125	9.8
24.0	17.0	0.01125	9.8
37.0	17.0	0.01125	9.8
14.0	17.0	0.01125	9.8
79.0	17.0	0.01125	9.8
10.0	18.0	0.01125	9.8
59.0	18.0	0.01125	9.8
41.0	18.0	0.01125	9.8
28.0	18.0	0.01125	9.8
27.0	18.0	0.01125	9.8
62.0	18.0	0.01125	9.8
86.0	18.0	0.01125	9.8
17.0	18.0	0.01125	9.8
50.0	18.0	0.01125	9.8
77.0	18.0	0.01125	9.8
89.0	18.0	0.01125	9.8
71.0	18.0	0.01125	9.8
85.0	18.0	0.01125	9.8
94.0	18.0	0.01125	9.8
80.0	18.0	0.01125	9.8
12.0	19.0	0.01125	9.8
50.0	19.0	0.01125	9.8
29.0	19.0	0.01125	9.8
64.0	19.0	0.01125	9.8
42.0	19.0	0.01125	9.8
18.0	19.0	0.01125	9.8
63.0	19.0	0.01125	9.8
56.0	19.0	0.01125	9.8
48.0	19.0	0.01125	9.8
3.0	19.0	0.01125	9.8
15.0	19.0	0.01125	9.8
89.0	19.0	0.01125	9.8
26.0	19.0	0.01125	9.8
41.0	19.0	0.01125	9.8
1.0	19.0	0.01125	9.8
64.0	20.0	0.01125	9.8
34.0	20.0	0.01125	9.8
99.0	20.0	0.01125	9.8
43.0	20.0	0.01125	9.8
35.0	20.0	0.01125	9.8
2.0	20.0	0.01125	9.8
81.0	20.0	0.01125	9.8
74.0	20.0	0.01125	9.8
0.0	20.0	0.01125	9.8
86.0	20.0	0.01125	9.8
52.0	20.0	0.01125	9.8
73.0	20.0	0.01125	9.8
12.0	20.0	0.01125	9.8
59.0	20.0	0.01125	9.8
7.0	20.0	0.01125	9.8
17.0	21.0	0.01125	9.8
38.0	21.0	0.01125	9.8
72.0	21.0	0.01125	9.8
54.0	21.0	0.01125	9.8
65.0	21.0	0.01125	9.8
10.0	21.0	0.01125	9.8
30.0	21.0	0.01125	9.8
14.0	21.0	0.01125	9.8
79.0	21.0	0.01125	9.8
23.0	21.0	0.01125	9.8
19.0	21.0	0.01125	9.8
6.0	21.0	0.01125	9.8
64.0	21.0	0.01125	9.8
49.0	21.0	0.01125	9.8
76.0	21.0	0.01125	9.8
61.0	22.0	0.01125	9.8
19.0	22.0	0.01125	9.8
16.0	22.0	0.01125	9.8
41.0	22.0	0.01125	9.8
92.0	22.0	0.01125	9.8
72.0	22.0	0.01125	9.8
46.0	22.0	0.01125	9.8
98.0	22.0	0.01125	9.8
7.0	22.0	0.01125	9.8
97.0	22.0	0.01125	9.8
31.0	22.0	0.01125	9.8
89.0	22.0	0.01125	9.8
77.0	22.0	0.01125	9.8
38.0	22.0	0.01125	9.8
94.0	22.0	0.01125	9.8
22.0	23.0	0.01125	9.8
73.0	23.0	0.01125	9.8
74.0	23.0	0.01125	9.8
39.0	23.0	0.01125	9.8
29.0	23.0	0.01125	9.8
18.0	23.0	0.01125	9.8
60.0	23.0	0.01125	9.8
84.0	23.0	0.01125	9.8
42.0	23.0	0.01125	9.8
37.0	23.0	0.01125	9.8
91.0	23.0	0.01125	9.8
99.0	23.0	0.01125	9.8
19.0	23.0	0.01125	9.8
80.0	23.0	0.01125	9.8
31.0	23.0	0.01125	9.8
44.0	24.0	0.01125	9.8
7.0	24.0	0.01125	9.8
15.0	24.0	0.01125	9.8
5.0	24.0	0.01125	9.8
53.0	24.0	0.01125	9.8
20.0	24.0	0.01125	9.8
71.0	24.0	0.01125	9.8
37.0	24.0	0.01125	9.8
99.0	24.0	0.01125	9.8
54.0	24.0	0.01125	9.8
82.0	24.0	0.01125	9.8
68.0	24.0	0.01125	9.8
32.0	24.0	0.01125	9.8
21.0	24.0	0.01125	9.8
55.0	24.0	0.01125	9.8
2.0	25.0	0.01125	9.8
28.0	25.0	0.01125	9.8
71.0	25.0	0.01125	9.8
44.0	25.0	0.01125	9.8
77.0	25.0	0.01125	9.8
58.0	25.0	0.01125	9.8
42.0	25.0	0.01125	9.8
10.0	25.0	0.01125	9.8
31.0	25.0	0.01125	9.8
89.0	25.0	0.01125	9.8
62.0	25.0	0.01125	9.8
40.0	25.0	0.01125	9.8
47.0	25.0	0.01125	9.8
27.0	25.0	0.01125	9.8
83.0	25.0	0.01125	9.8
41.0	26.0	0.01125	9.8
71.0	26.0	0.01125	9.8
90.0	26.0	0.01125	9.8
98.0	26.0	0.01125	9.8
46.0	26.0	0.01125	9.8
30.0	26.0	0.01125	9.8
5.0	26.0	0.01125	9.8
95.0	26.0	0.01125	9.8
13.0	26.0	0.01125	9.8
17.0	26.0	0.01125	9.8
55.0	26.0	0.01125	9.8
23.0	26.0	0.01125	9.8
